"Payment ID","Payment Date","IO Type","Sender Amt ($)","Payment Rail","Customer Type","LIC","Sender Name","Sender Account #","Receiver Name","Receiver Account #","Status","STP?","Creation Date Time (EST)"
289697,"2025-07-03 00:00:00","OUT",30.34,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Automation Fintech Good Account","9901020004","PROCESSED","STP_YES","07/03/2025 02:38:39"
289701,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 02:40:22"
289703,"2025-07-03 00:00:00","IN",19.2,"FEDWIRE","Consumer","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","9870001006","RETURNED","STP_YES","07/03/2025 02:41:51"
289707,"2025-07-03 00:00:00","OUT",12,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001009","Office Expenses Account","24680","RETURN_INITIATED","STP_NO","07/03/2025 02:50:18"
289710,"2025-07-03 00:00:00","OUT",19.2,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","07/03/2025 02:51:57"
289711,"2025-07-03 00:00:00","OUT",43.02,"FEDWIRE","Corporate","CTRC","Automation Downstream Partner","9901020008","Incorrect Downstream Partner","12","PROCESSED","STP_YES","07/03/2025 02:53:32"
289712,"2025-07-03 00:00:00","OUT",47.63,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Automation Fintech Good Account","9901020004","PROCESSED","STP_YES","07/03/2025 02:54:14"
289713,"2025-07-03 00:00:00","OUT",877.46,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Cliff","9901020811","RETURNED","STP_YES","07/03/2025 02:55:08"
289714,"2025-07-03 00:00:00","IN",19.2,"FEDWIRE","Corporate","CTRC","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","07/03/2025 02:59:57"
289716,"2025-07-03 00:00:00","IN",47.63,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Greenleaf DSP3","9901020004","PROCESSED","STP_NO","07/03/2025 03:00:13"
289717,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 03:00:15"
289721,"2025-07-03 00:00:00","IN",877.46,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","10012 Holding Inc","9901020811","RETURNED","STP_NO","07/03/2025 03:05:49"
289722,"2025-07-03 00:00:00","OUT",852.46,"FEDWIRE","Corporate","CTRC","10012 Holding Inc","9901020811","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","07/03/2025 03:09:11"
289723,"2025-07-03 00:00:00","OUT",27.04,"FEDWIRE","Corporate","CTRC","Automation Downstream Partner","9901020008","Incorrect Downstream Partner","12","PROCESSED","STP_YES","07/03/2025 03:11:17"
289726,"2025-07-03 00:00:00","IN",67,"ACH","Corporate",,"FinzlyCorp1","9901020001","Greenleaf DSP3","9901020001","RETURN_ACCEPTED","STP_YES","07/03/2025 03:27:28"
289727,"2025-07-03 00:00:00","IN",66,"ACH","Corporate",,"FinzlyCorp1",,"Greenleaf DSP3","9901020001","RETURN_ACCEPTED","STP_YES","07/03/2025 03:27:28"
289728,"2025-07-03 00:00:00","OUT",12.09,"FEDWIRE","Corporate","CTRC","Automation Downstream Partner","9901020008","Incorrect Downstream Partner","12","PROCESSED","STP_YES","07/03/2025 03:41:35"
289729,"2025-07-03 00:00:00","IN",12.09,"FEDWIRE","Corporate","CTRC","Automation Downstream Partner","9901020008","Automation Downstream Partner","9901020006","PROCESSED","STP_NO","07/03/2025 03:48:03"
289731,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:06:42"
289732,"2025-07-03 00:00:00","OUT",23,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:06:42"
289733,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 04:06:42"
289734,"2025-07-03 00:00:00","OUT",52.1,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Suraj                 ","112233","PROCESSED","STP_YES","07/03/2025 04:06:42"
289735,"2025-07-03 00:00:00","OUT",23,"ACH","Corporate",,"Greenleaf DSP3","9901020001","EBIIT PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 04:06:42"
289736,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:06:42"
289737,"2025-07-03 00:00:00","OUT",52.1,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:06:42"
289738,"2025-07-03 00:00:00","OUT",27,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:06:42"
289739,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 04:06:42"
289740,"2025-07-03 00:00:00","OUT",52.2,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Suraj                 ","112233","PROCESSED","STP_YES","07/03/2025 04:06:42"
289741,"2025-07-03 00:00:00","OUT",27,"ACH","Corporate",,"Greenleaf DSP3","9901020001","EBIIT PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 04:06:42"
289742,"2025-07-03 00:00:00","OUT",52.2,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:06:42"
289743,"2025-07-03 00:00:00","OUT",22.82,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Automation Fintech Account","9901020003","PROCESSED","STP_YES","07/03/2025 04:08:20"
289745,"2025-07-03 00:00:00","OUT",25,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION- CORP-ENTITY","852963","PROCESSED","STP_YES","07/03/2025 04:28:31"
289749,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:30:15"
289750,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:30:15"
289754,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","101206100000123       ","112233","PROCESSED","STP_YES","07/03/2025 04:30:15"
289755,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","ACH DR                ","112233","PROCESSED","STP_YES","07/03/2025 04:35:15"
289756,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 04:35:15"
289757,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:35:15"
289758,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:35:15"
289759,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:35:15"
289760,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","ACH CR                ","112233","PROCESSED","STP_YES","07/03/2025 04:35:15"
289761,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","ACH CR                ","112233","PROCESSED","STP_YES","07/03/2025 04:35:15"
289762,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:35:15"
289763,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 04:35:15"
289764,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:35:15"
289765,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","ACH DR                ","112233","PROCESSED","STP_YES","07/03/2025 04:35:15"
289766,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:35:15"
289771,"2025-07-03 00:00:00","OUT",301,"BOOK_TRANSFER",,,"Digital Galaxy Corporation","7890001231","Digital Galaxy Corporation","USDDemo00000600","PROCESSED","STP_YES","07/03/2025 04:48:49"
289773,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:49:33"
289774,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 04:49:33"
289776,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:49:33"
289777,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:49:33"
289778,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 04:49:33"
289779,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:49:33"
289782,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:49:33"
289783,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:49:33"
289784,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 04:49:33"
289785,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 04:49:33"
289786,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 04:49:33"
289787,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 04:49:33"
289789,"2025-07-03 00:00:00","OUT",4.44,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","prasad","123123","PROCESSED","STP_YES","07/03/2025 04:52:36"
289790,"2025-07-03 00:00:00","OUT",301,"BOOK_TRANSFER",,,"Digital Galaxy Corporation","7890001231","Digital Galaxy Corporation","USDDemo00000600","PROCESSED","STP_YES","07/03/2025 04:52:46"
289795,"2025-07-03 00:00:00","OUT",12,"BOOK_TRANSFER",,,"Digital Galaxy Corporation","7890001231","Digital Galaxy Corporation","USDDemo00000600","PROCESSED","STP_YES","07/03/2025 05:12:54"
289798,"2025-07-03 00:00:00","OUT",34.92,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","8765420887","PROCESSED","STP_YES","07/03/2025 05:22:18"
289806,"2025-07-03 00:00:00","OUT",17.08,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9901020020","Test","113388","PROCESSED","STP_YES","07/03/2025 05:56:47"
289873,"2025-07-03 00:00:00","OUT",18.07,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9901020020","Test","113388","PROCESSED","STP_YES","07/03/2025 06:01:17"
289941,"2025-07-03 00:00:00","IN",66,"ACH","Corporate",,"FinzlyCorp1",,"Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 06:18:55"
289942,"2025-07-03 00:00:00","IN",67,"ACH","Corporate",,"FinzlyCorp1","9901020001","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 06:18:55"
289952,"2025-07-03 00:00:00","OUT",23.74,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","8765420887","PROCESSED","STP_YES","07/03/2025 06:59:57"
289954,"2025-07-03 00:00:00","OUT",15.13,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","8765420887","PROCESSED","STP_YES","07/03/2025 07:10:28"
289961,"2025-07-03 00:00:00","OUT",20.05,"FEDWIRE","Consumer","CTRD","John Doe","112266","AUTOMATION-CORP-ENTITY","112266","RETURN_INITIATED","STP_NO","07/03/2025 07:22:16"
289962,"2025-07-03 00:00:00","OUT",401,"BOOK_TRANSFER",,,"Digital Galaxy Corporation","7890001231","Digital Galaxy Corporation","USDDemo00000600","PROCESSED","STP_YES","07/03/2025 07:24:05"
290003,"2025-07-03 00:00:00","OUT",125,"FEDWIRE","Consumer","BTRC","John8 Doe8","0124578970",,"","PROCESSED","STP_YES","07/03/2025 08:09:00"
290005,"2025-07-03 00:00:00","OUT",877.46,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Gilberto","9901020811","RETURNED","STP_YES","07/03/2025 08:12:21"
290009,"2025-07-03 00:00:00","OUT",62.38,"FEDWIRE","Consumer","CTRD","John Doe","112266","AUTOMATION-CORP-ENTITY","112266","RETURN_INITIATED","STP_NO","07/03/2025 08:15:45"
290011,"2025-07-03 00:00:00","OUT",26.65,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","8765420887","PROCESSED","STP_YES","07/03/2025 08:16:43"
290015,"2025-07-03 00:00:00","IN",877.46,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","10012 Holding Inc","9901020811","RETURNED","STP_NO","07/03/2025 08:23:17"
290016,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 08:24:09"
290017,"2025-07-03 00:00:00","OUT",52.2,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 08:24:09"
290018,"2025-07-03 00:00:00","OUT",52.1,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Suraj                 ","112233","PROCESSED","STP_YES","07/03/2025 08:24:09"
290019,"2025-07-03 00:00:00","OUT",27,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 08:24:09"
290020,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 08:24:09"
290021,"2025-07-03 00:00:00","OUT",23,"ACH","Corporate",,"Greenleaf DSP3","9901020001","EBIIT PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 08:24:09"
290022,"2025-07-03 00:00:00","OUT",52.2,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Suraj                 ","112233","PROCESSED","STP_YES","07/03/2025 08:24:09"
290023,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 08:24:09"
290024,"2025-07-03 00:00:00","OUT",23,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 08:24:09"
290025,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 08:24:09"
290026,"2025-07-03 00:00:00","OUT",52.1,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 08:24:09"
290027,"2025-07-03 00:00:00","OUT",27,"ACH","Corporate",,"Greenleaf DSP3","9901020001","EBIIT PREF P01        ","112233","PROCESSED","STP_YES","07/03/2025 08:24:09"
290029,"2025-07-03 00:00:00","OUT",852.46,"FEDWIRE","Corporate","CTRC","10012 Holding Inc","9901020811","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","07/03/2025 08:27:13"
290033,"2025-07-03 00:00:00","OUT",23.64,"FEDWIRE","Processing Org","CTRD","Suspense GL","50000001","AUTOMATION-CORP-ENTITY","50000001","PROCESSED","STP_YES","07/03/2025 08:32:07"
290042,"2025-07-03 00:00:00","OUT",24,"FEDWIRE","Corporate","CTRC","Freedom Gates","7890001234","Office expenses account","15115","PROCESSED","STP_NO","07/03/2025 04:54:17"
290043,"2025-07-03 00:00:00","OUT",22.23,"FEDWIRE","Corporate","CTRC","10012 Holding Inc","11338824","Jamy Hands","24680","PROCESSED","STP_YES","07/03/2025 08:54:32"
290046,"2025-07-03 00:00:00","OUT",34.19,"FEDWIRE","Corporate","CTRC","Greenleaf DSP3","9901020003","Freedom Gates","9901020007","PROCESSED","STP_NO","07/03/2025 08:57:08"
290048,"2025-07-03 00:00:00","OUT",34.47,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","9870001006","RETURN_INITIATED","STP_YES","07/03/2025 08:59:42"
290049,"2025-07-03 00:00:00","OUT",65,"FEDWIRE","Corporate","DRRC","Digital Galaxy Corporation","7890001227","mani wire","12321212","PROCESSED","STP_YES","07/03/2025 05:01:17"
290051,"2025-07-03 00:00:00","OUT",9.68,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","07/03/2025 09:01:28"
290053,"2025-07-03 00:00:00","IN",34.19,"FEDWIRE","Corporate","CTRC","Greenleaf DSP3","9901020003","Freedom Gates","9901020007","PROCESSED","STP_YES","07/03/2025 09:05:24"
290055,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 09:06:12"
290056,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 09:06:12"
290057,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 09:06:12"
290058,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 09:06:12"
290059,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 09:06:12"
290060,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 09:06:12"
290061,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 09:06:12"
290062,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 09:06:12"
290063,"2025-07-03 00:00:00","IN",34.47,"FEDWIRE","Consumer","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","9870001006","RETURN_INITIATED","STP_YES","07/03/2025 09:07:18"
290075,"2025-07-03 00:00:00","OUT",28,"FEDWIRE","Corporate","DRRC","Digital Galaxy Corporation","7890001227","mani wire","12321212","PROCESSED","STP_YES","07/03/2025 05:22:25"
290088,"2025-07-03 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 09:40:42"
290089,"2025-07-03 00:00:00","OUT",21,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","07/03/2025 09:40:42"
290090,"2025-07-03 00:00:00","OUT",21,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CHKIMG000123456       ","112233","PROCESSED","STP_YES","07/03/2025 09:40:42"
290091,"2025-07-03 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","07/03/2025 09:40:42"
290101,"2025-07-03 00:00:00","OUT",1005,"FEDWIRE","Corporate","CTRC","10012 Holding Inc","11338824","Jamy Hands","24680","PROCESSED","STP_NO","07/03/2025 10:02:44"
290105,"2025-07-03 00:00:00","OUT",33,"FEDWIRE","Corporate","CTRC","AUTOMATION-BLOCK-PAYMENT","9901020021","DO NOT TOUCH","7418529333","PROCESSED","STP_YES","07/03/2025 10:09:20"
290111,"2025-07-03 00:00:00","OUT",46.4,"FEDWIRE","Corporate","DRRC","Automation Fintech Good Account","9901020008","Office expenses account","15115","PROCESSED","STP_YES","07/03/2025 06:12:45"
290113,"2025-07-03 00:00:00","OUT",62.18,"FEDWIRE","Consumer","CTRD","John Doe","112266","AUTOMATION-CORP-ENTITY","112266","RETURN_INITIATED","STP_YES","07/03/2025 10:14:24"
290114,"2025-07-03 00:00:00","OUT",1005,"FEDWIRE","Corporate","CTRC","10012 Holding Inc","11338824","Jamy Hands","24680","PROCESSED","STP_NO","07/03/2025 10:17:17"
290115,"2025-07-03 00:00:00","IN",62.18,"FEDWIRE","Consumer","CTRD","John Doe","112266","John Doe","112266","PROCESSED","STP_NO","07/03/2025 10:20:25"
290116,"2025-07-03 00:00:00","OUT",32.23,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","Bairstow","1234567890","PROCESSED","STP_YES","07/03/2025 10:20:27"
290119,"2025-07-03 00:00:00","OUT",55.55,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","TELLER AUTOMATION","213234","PROCESSED","STP_YES","07/03/2025 10:27:31"
290120,"2025-07-03 00:00:00","OUT",32.33,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","TELLER AUTOMATION","213234","PROCESSED","STP_YES","07/03/2025 10:30:55"
290122,"2025-07-03 00:00:00","OUT",34,"FEDWIRE","Corporate","CTRC","Freedom Gates","7890001234","Office expenses account","15115","RETURN_INITIATED","STP_YES","07/03/2025 06:36:35"
